ID,Name,Released,Year,Score,RatingCount,Director
271302,Tremors(1990) ,1,1990,7.1,118730,Ron Underwood
271411,Notting Hill(1999) ,1,1999,7.1,268176,Roger Michell
271520,Everybody Loves Raymond            ,1,,7.1,62830,Phil Rosenthal
271629,Shazam!(2019) ,1,2019,7.1,245634,David F. Sandberg
271738,One on One            ,1,,7.1,1855,Eunetta T. Boone
271847,Black-ish            ,1,,7.1,19176,Kenya Barris
271956,Bad Education(2019) ,1,2019,7.1,26984,Cory Finley
272065,Girlfriends            ,1,,7.1,3530,Mara Brock Akil
272174,Old School(2003) ,1,2003,7.1,213120,Todd Phillips
272283,Cars(2006) ,1,2006,7.1,361691,John Lasseter
272392,Forgetting Sarah Marshall(2008) ,1,2008,7.1,261109,Nicholas Stoller
272501,Spaceballs(1987) ,1,1987,7.1,170154,Mel Brooks
272610,The Frighteners(1996) ,1,1996,7.1,81289,Peter Jackson
272719,Sing(2016) ,1,2016,7.1,131315,Garth Jennings
272828,There's Something About Mary(1998) ,1,1998,7.1,287903,Bobby Farrelly
272937,"Definitely, Maybe(2008) ",1,2008,7.1,153732,Adam Brooks
273046,The School of Rock(2003) ,1,2003,7.1,264809,Richard Linklater
273155,Scream Queens            ,1,,7.1,34043,Ian Brennan
273264,The 40 Year Old Virgin(2005) ,1,2005,7.1,390847,Judd Apatow
273373,Sixteen Candles(1984) ,1,1984,7.1,103929,John Hughes
273482,Ant-Man and the Wasp(2018) ,1,2018,7.1,300432,Peyton Reed
273591,The Intern(2015) ,1,2015,7.1,215824,Nancy Meyers
273700,Fighting with My Family(2019) ,1,2019,7.1,64102,Stephen Merchant
273809,The Princess and the Frog(2009) ,1,2009,7.1,121989,Ron Clements
273918,The Christmas Chronicles(2018) ,1,2018,7.1,43566,Clay Kaytis
274027,War Dogs(2016) ,1,2016,7.1,174212,Todd Phillips
274136,Harold & Kumar Go to White Castle(2004) ,1,2004,7.1,180299,Danny Leiner
274245,The Forty-Year-Old Version(2020) ,1,2020,7.1,1340,Radha Blank
274354,The Worst Witch(1986) ,1,1986,7.1,2517,Robert Young
274463,Babyteeth(2019) ,1,2019,7.1,5849,Shannon Murphy
274572,To All the Boys I've Loved Before(2018) ,1,2018,7.1,83758,Susan Johnson
274681,Chicago(2002) ,1,2002,7.1,213679,Rob Marshall
274790,Planet Terror(2007) ,1,2007,7.1,198482,Robert Rodriguez
274899,Brave(2012) ,1,2012,7.1,367298,Mark Andrews
275008,Ralph Breaks the Internet(2018) ,1,2018,7.1,126853,Phil Johnston
275117,Tommy Boy(1995) ,1,1995,7.1,75474,Peter Segal
275226,Filth(2013) ,1,2013,7.1,100465,Jon S. Baird
275335,The Dukes of Hazzard            ,1,,7.1,11031,Gy Waldron
275444,Designing Women            ,1,,7.1,4369,Linda Bloodworth-Thomason
275553,Vicky Cristina Barcelona(2008) ,1,2008,7.1,240204,Woody Allen
275662,My Bodyguard(1980) ,1,1980,7.1,8552,Tony Bill
275771,Blithe Spirit(2020) ,1,2020,7.1,13,Edward Hall
275880,Sneakers(1992) ,1,1992,7.1,51717,Phil Alden Robinson
275989,Shakespeare in Love(1998) ,1,1998,7.1,212030,John Madden
276098,Dream Corp LLC            ,1,,7.1,655,Daniel Stessen
276207,Thunder Road(2018) ,1,2018,7.1,13784,Jim Cummings
276316,Kung Fu Panda 3(2016) ,1,2016,7.1,131431,Alessandro Carloni
276425,Trinkets            ,1,,7.1,6116,Amy Andelson
276534,Better Off Dead...(1985) ,1,1985,7.1,40977,Savage Steve Holland
276643,Mrs. Fletcher            ,1,,7.1,4571,Tom Perrotta
276752,Can You Ever Forgive Me?(2018) ,1,2018,7.1,45474,Marielle Heller
276861,Mallrats(1995) ,1,1995,7.1,115102,Kevin Smith
276970,The Spectacular Now(2013) ,1,2013,7.1,142910,James Ponsoldt
277079,The Dressmaker(2015) ,1,2015,7.1,52484,Jocelyn Moorhouse
277188,Single Parents            ,1,,7.1,4524,Elizabeth Meriwether
277297,Girlfriends(1978) ,1,1978,7.1,1388,Claudia Weill
277406,Four Weddings and a Funeral            ,1,,7.1,3742,Mindy Kaling
277515,The Birdcage(1996) ,1,1996,7.1,78865,Mike Nichols
277624,The Aristo Cats(1970) ,1,1970,7.1,92126,Wolfgang Reitherman
277733,The Longest Yard(1974) ,1,1974,7.1,16829,Robert Aldrich
277842,Super Troopers(2001) ,1,2001,7.1,95287,Jay Chandrasekhar
277951,We Bought a Zoo(2011) ,1,2011,7.1,133353,Cameron Crowe
278060,The Kings of Summer(2013) ,1,2013,7.1,76995,Jordan Vogt-Roberts
278169,Bedknobs and Broomsticks(1971) ,1,1971,7.1,33696,Robert Stevenson
278278,The Muppets(2011) ,1,2011,7.1,86621,James Bobin
278387,It's Kind of a Funny Story(2010) ,1,2010,7.1,133453,Anna Boden
278496,Marley & Me(2008) ,1,2008,7.1,145112,David Frankel
278605,Moonstruck(1987) ,1,1987,7.1,48932,Norman Jewison
278714,Three Kings(1999) ,1,1999,7.1,158961,David O. Russell
278823,Hung            ,1,,7.1,20673,Colette Burson
278932,Body of Proof            ,1,,7.1,14931,Christopher Murphey
279041,The Parent Trap(1961) ,1,1961,7.1,18625,David Swift
279150,Danny Phantom            ,1,,7.1,15042,Butch Hartman
279259,Bull Durham(1988) ,1,1988,7.1,47129,Ron Shelton
279368,"Hello, Dolly!(1969) ",1,1969,7.1,13331,Gene Kelly
279477,Mansfield Park(1999) ,1,1999,7.1,21790,Patricia Rozema
279586,Just the Ten of Us            ,1,,7.1,1270,Dan Guntzelman
279695,The SpongeBob SquarePants Movie(2004) ,1,2004,7.1,77568,Stephen Hillenburg
279804,The New Adventures of Old Christine            ,1,,7.1,11459,Kari Lizer
279913,Ultimate Spider-Man            ,1,,7.1,10087,Todd McFarlane
280022,Kinky Boots(2005) ,1,2005,7.1,18145,Julian Jarrold
280131,Beautiful Girls(1996) ,1,1996,7.1,31054,Ted Demme
280240,The One I Love(2014) ,1,2014,7.1,34927,Charlie McDowell
280349,The Abominable Dr. Phibes(1971) ,1,1971,7.1,13316,Robert Fuest
280458,Catch-22(1970) ,1,1970,7.1,21700,Mike Nichols
280567,That Girl            ,1,,7.1,2153,Sam Denoff
280676,The Pink Panther(1963) ,1,1963,7.1,47793,Blake Edwards
280785,The Peanuts Movie(2015) ,1,2015,7.1,41768,Steve Martino
280894,It's a Living            ,1,,7.1,759,Dick Clair
281003,Whatever Works(2009) ,1,2009,7.1,70412,Woody Allen
281112,The Colour of Magic            ,1,,7.1,9092,David Jason
281221,Whiskey Cavalier            ,1,,7.1,8085,David Hemingson
281330,Big Hero 6: The Series            ,1,,7.1,1312,Nicholas Filippi
281439,Mr. Iglesias            ,1,,7.1,4814,Kevin Hench
281548,I Married a Witch(1942) ,1,1942,7.1,6745,René Clair
281657,About Schmidt(2002) ,1,2002,7.1,121625,Alexander Payne
281766,Thunderbolt and Lightfoot(1974) ,1,1974,7.1,22039,Michael Cimino
281875,Drifters            ,1,,7.1,1190,Jessica Knappett
281984,Handsome Devil(2016) ,1,2016,7.1,10628,John Butler
282093,Hazel            ,1,,7.1,1361,Ted Key
282202,The District            ,1,,7.1,1344,Terry George
282311,Ben 10: Alien Force            ,1,,7.1,6441,Joe Casey
282420,Tangerine(2015) ,1,2015,7.1,26640,Sean Baker
282529,The Russians Are Coming the Russians Are Coming(1966) ,1,1966,7.1,7910,Norman Jewison
282638,Maude            ,1,,7.1,3284,Norman Lear
282747,The Old Dark House(1932) ,1,1932,7.1,9151,James Whale
282856,Miss Pettigrew Lives for a Day(2008) ,1,2008,7.1,26245,Bharat Nalluri
282965,Arthur Christmas(2011) ,1,2011,7.1,49359,Sarah Smith
283074,Song of the South(1946) ,1,1946,7.1,11219,Harve Foster
283183,1991(2018) ,1,2018,7.1,648,Ricardo Trogi
283292,5 to 7(2014) ,1,2014,7.1,18577,Victor Levin
283401,The Young and Prodigious T.S. Spivet(2013) ,1,2013,7.1,16821,Jean-Pierre Jeunet
283510,The Trouble with Harry(1955) ,1,1955,7.1,33143,Alfred Hitchcock
283619,Er ist wieder da(2015) ,1,2015,7.1,41442,David Wnendt
283728,Dennis the Menace            ,1,,7.1,1773,Herbert Anderson
283837,The Seven Year Itch(1955) ,1,1955,7.1,33643,Billy Wilder
283946,Small Wonder            ,1,,7.1,4411,Howard Leeds
284055,Beats(2019) ,1,2019,7.1,2848,Brian Welsh
284164,The Commish            ,1,,7.1,1779,Stephen J. Cannell
284273,Other Space            ,1,,7.1,2199,Paul Feig
284382,Coffee and Cigarettes(2003) ,1,2003,7.1,59198,Jim Jarmusch
284491,The Young Offenders(2016) ,1,2016,7.1,10720,Peter Foott
284600,Brassed Off(1996) ,1,1996,7.1,18463,Mark Herman
284709,Il Decameron(1971) ,1,1971,7.1,9726,Pier Paolo Pasolini
284818,Diner(1982) ,1,1982,7.1,18371,Barry Levinson
284927,Two Pints of Lager and a Packet of Crisps            ,1,,7.1,3674,Susan Nickson
285036,Le tout nouveau testament(2015) ,1,2015,7.1,29200,Jaco Van Dormael
285145,ABC Afterschool Specials            ,1,,7.1,847,Guy Fraumeni
285254,People Like Us(2012) ,1,2012,7.1,41210,Alex Kurtzman
285363,The Golden Palace            ,1,,7.1,1282,Susan Harris
285472,There's Something About Movies            ,1,,7.1,115,Alan Carr
285581,Emily in Paris            ,1,,7.2,26616,Darren Star
285690,Truth Seekers            ,1,,7.2,2601,Nick Frost
285799,The Unicorn            ,1,,7.2,2431,Bill Martin
285908,Fast Times at Ridgemont High(1982) ,1,1982,7.2,93081,Amy Heckerling
286017,Mom            ,1,,7.2,27593,Gemma Baker
286126,Pitch Perfect(2012) ,1,2012,7.2,273681,Jason Moore
286235,Vice(2018) ,1,2018,7.2,116150,Adam McKay
286344,"Love, Rosie(2014) ",1,2014,7.2,119443,Christian Ditter
286453,Booksmart(2019) ,1,2019,7.2,87949,Olivia Wilde
286562,Heathers(1989) ,1,1989,7.2,87137,Michael Lehmann
286671,Will & Grace            ,1,,7.2,50325,David Kohan
286780,The Lobster(2015) ,1,2015,7.2,213408,Yorgos Lanthimos
286889,Home Improvement            ,1,,7.2,39254,Carmen Finestra
286998,True Lies(1994) ,1,1994,7.2,234418,James Cameron
287107,Re-Animator(1985) ,1,1985,7.2,55724,Stuart Gordon
287216,The Kid Detective(2020) ,1,2020,7.2,283,Evan Morgan
287325,21 Jump Street(2012) ,1,2012,7.2,505320,Phil Lord
287434,The Cabin with Bert Kreischer            ,1,,7.2,926,Bert Kreischer
287543,Wings            ,1,,7.2,10506,David Angell
287652,Disenchantment            ,1,,7.2,42303,Matt Groening
287761,Wild at Heart(1990) ,1,1990,7.2,82166,David Lynch
287870,The Croods(2013) ,1,2013,7.2,188163,Kirk DeMicco
287979,Anchorman: The Legend of Ron Burgundy(2004) ,1,2004,7.2,326831,Adam McKay
288088,A Bug's Life(1998) ,1,1998,7.2,263280,John Lasseter
288197,Top Secret!(1984) ,1,1984,7.2,59386,Jim Abrahams
288306,Girl Meets World            ,1,,7.2,12603,Michael Jacobs
288415,American Made(2017) ,1,2017,7.2,155493,Doug Liman
288524,Megamind(2010) ,1,2010,7.2,224987,Tom McGrath
288633,The Death of Stalin(2017) ,1,2017,7.2,83897,Armando Iannucci
288742,Seven Psychopaths(2012) ,1,2012,7.2,238461,Martin McDonagh
288851,Family Ties            ,1,,7.2,15628,Gary David Goldberg
288960,The Square(2017) ,1,2017,7.2,53985,Ruben Östlund
289069,Paddington(2014) ,1,2014,7.2,96013,Paul King
289178,Lilo & Stitch(2002) ,1,2002,7.2,165608,Dean DeBlois
289287,Gosford Park(2001) ,1,2001,7.2,79522,Robert Altman
289396,Lost in Space            ,1,,7.2,6475,Irwin Allen
289505,Spin City            ,1,,7.2,26074,Gary David Goldberg
289614,Rango(2011) ,1,2011,7.2,232947,Gore Verbinski
289723,100 días para enamorarnos            ,1,,7.2,226,Sebastián Ortega
289832,Shrek 2(2004) ,1,2004,7.2,413525,Andrew Adamson
289941,St. Vincent(2014) ,1,2014,7.2,94932,Theodore Melfi
290050,Hot in Cleveland            ,1,,7.2,12031,Suzanne Martin
290159,The Beverly Hillbillies            ,1,,7.2,7790,Paul Henning
290268,Cashback(2006) ,1,2006,7.2,82325,Sean Ellis
290377,Dickinson            ,1,,7.2,4635,Alena Smith
290486,Green Acres            ,1,,7.2,5637,Jay Sommers
290595,Go(1999) ,1,1999,7.2,66413,Doug Liman
290704,The Nine Lives of Christmas(2014) ,1,2014,7.2,2932,Mark Jean
290813,Major League(1989) ,1,1989,7.2,61166,David S. Ward
290922,The Darjeeling Limited(2007) ,1,2007,7.2,178100,Wes Anderson
291031,Election(1999) ,1,1999,7.2,88915,Alexander Payne
291140,On Becoming a God in Central Florida            ,1,,7.2,3175,Robert Funke
291249,Muriel's Wedding(1994) ,1,1994,7.2,34995,P.J. Hogan
291358,One Hundred and One Dalmatians(1961) ,1,1961,7.2,150465,Clyde Geronimi
291467,Kung Fu Panda 2(2011) ,1,2011,7.2,249481,Jennifer Yuh Nelson
291576,Stuck in Love(2012) ,1,2012,7.2,82972,Josh Boone
291685,The Big Chill(1983) ,1,1983,7.2,32447,Lawrence Kasdan
291794,Dance of the Vampires(1967) ,1,1967,7.2,29243,Roman Polanski
291903,Becker            ,1,,7.2,11590,Dave Hackel
292012,Pump Up the Volume(1990) ,1,1990,7.2,26053,Allan Moyle
292121,Chasing Amy(1997) ,1,1997,7.2,131334,Kevin Smith
292230,Swingers(1996) ,1,1996,7.2,74404,Doug Liman
292339,Kim Possible            ,1,,7.2,23150,Mark McCorkle
292448,Ruby Sparks(2012) ,1,2012,7.2,94892,Jonathan Dayton
292557,Stan & Ollie(2018) ,1,2018,7.2,30946,Jon S. Baird
292666,August: Osage County(2013) ,1,2013,7.2,83856,John Wells
292775,A Dog's Purpose(2017) ,1,2017,7.2,64187,Lasse Hallström
292884,Living with Yourself            ,1,,7.2,24051,Timothy Greenberg
292993,Suburgatory            ,1,,7.2,30305,Emily Kapnek
293102,Wild Rose(2018) ,1,2018,7.2,9693,Tom Harper
293211,Team America: World Police(2004) ,1,2004,7.2,158315,Trey Parker
293320,The Adventures of Baron Munchausen(1988) ,1,1988,7.2,50198,Terry Gilliam
293429,The Loud House            ,1,,7.2,3335,Chris Savino
293538,The Best Exotic Marigold Hotel(2011) ,1,2011,7.2,89418,John Madden
293647,Broken Flowers(2005) ,1,2005,7.2,97424,Jim Jarmusch
293756,Beginners(2010) ,1,2010,7.2,87116,Mike Mills
293865,A Mighty Wind(2003) ,1,2003,7.2,25811,Christopher Guest
293974,Perfect Strangers            ,1,,7.2,8422,Dale McRaven
294083,Wonder Boys(2000) ,1,2000,7.2,60817,Curtis Hanson
294192,Red Nose Day Actually(2017) ,1,2017,7.2,4886,Richard Curtis
294301,MADtv            ,1,,7.2,9655,Fax Bahr
294410,Dope(2015) ,1,2015,7.2,80166,Rick Famuyiwa
294519,The Fairly OddParents            ,1,,7.2,32968,Butch Hartman
294628,The Full Monty(1997) ,1,1997,7.2,97785,Peter Cattaneo
294737,Carnage(2011) ,1,2011,7.2,118202,Roman Polanski
294846,Housos            ,1,,7.2,867,Paul Fenech
294955,Benny & Joon(1993) ,1,1993,7.2,54120,Jeremiah S. Chechik
295064,The Worst Witch            ,1,,7.2,1433,Kate Duchêne
295173,Phineas and Ferb the Movie: Candace Against the Universe(2020) ,1,2020,7.2,2249,Bob Bowen
295282,Wag the Dog(1997) ,1,1997,7.2,78221,Barry Levinson
295391,Theater of Blood(1973) ,1,1973,7.2,9368,Douglas Hickox
295500,McLintock!(1963) ,1,1963,7.2,12827,Andrew V. McLaglen
295609,Dellamorte Dellamore(1994) ,1,1994,7.2,19727,Michele Soavi
295718,Forever            ,1,,7.2,4950,Matt Hubbard
295827,Velvet Colección            ,1,,7.2,1024,Gema R. Neira
295936,Breeders            ,1,,7.2,2585,Chris Addison
296045,"Paris, je t'aime(2006) ",1,2006,7.2,70109,Olivier Assayas
296154,"Kanojo, Okarishimasu            ",1,,7.2,779,Landon McDonald
296263,The Powerpuff Girls            ,1,,7.2,36511,Craig McCracken
296372,The Sword in the Stone(1963) ,1,1963,7.2,88188,Wolfgang Reitherman
296481,Mork & Mindy            ,1,,7.2,9573,Joe Glauberg
296590,Neko no ongaeshi(2002) ,1,2002,7.2,47772,Hiroyuki Morita
296699,Total Drama Island            ,1,,7.2,8011,Tom McGillis
296808,The Jerk(1979) ,1,1979,7.2,52433,Carl Reiner
296917,Unbreakable Kimmy Schmidt: Kimmy vs the Reverend(2020) ,1,2020,7.2,2781,Claire Scanlon
297026,Bonding            ,1,,7.2,10411,Zoe Levin
297135,Gentlemen Prefer Blondes(1953) ,1,1953,7.2,31156,Howard Hawks
297244,La grande bouffe(1973) ,1,1973,7.2,11806,Marco Ferreri
297353,Find Me in Paris            ,1,,7.2,718,Jill Girling
297462,Private Life(2018) ,1,2018,7.2,15063,Tamara Jenkins
297571,The Great Race(1965) ,1,1965,7.2,15931,Blake Edwards
297680,Codename: Kids Next Door            ,1,,7.2,16784,Tom Warburton
297789,Remington Steele            ,1,,7.2,7298,Robert Butler
297898,The Hudsucker Proxy(1994) ,1,1994,7.2,76256,Joel Coen
298007,Selfie            ,1,,7.2,11645,Emily Kapnek
298116,Winnie the Pooh(2011) ,1,2011,7.2,21520,Stephen J. Anderson
298225,Herman's Head            ,1,,7.2,1840,Andrew Guerdat
298334,Everything's Gonna Be Okay            ,1,,7.2,1303,Josh Thomas
298443,Hekimoglu            ,1,,7.2,636,David Shore
298552,Breakfast on Pluto(2005) ,1,2005,7.2,20829,Neil Jordan
298661,Broadcast News(1987) ,1,1987,7.2,26501,James L. Brooks
298770,Guys and Dolls(1955) ,1,1955,7.2,15411,Joseph L. Mankiewicz
298879,Blue's Clues & You            ,1,,7.2,173,Traci Paige Johnson
298988,The World According to Garp(1982) ,1,1982,7.2,24662,George Roy Hill
299097,Clarissa Explains It All            ,1,,7.2,7908,Mitchell Kriegman
299206,Andi Mack            ,1,,7.2,1845,Terri Minsky
299315,T.O.T.S.            ,1,,7.2,193,Travis Braun
299424,Rebelde            ,1,,7.2,4913,Anahí
299533,The Lucy Show            ,1,,7.2,2222,Bob Carroll Jr.
299642,The Sessions(2012) ,1,2012,7.2,41022,Ben Lewin
299751,Last Cab to Darwin(2015) ,1,2015,7.2,3394,Jeremy Sims
299860,Flaked            ,1,,7.2,10178,Will Arnett
299969,The Pink Panther Strikes Again(1976) ,1,1976,7.2,27562,Blake Edwards
300078,Strictly Ballroom(1992) ,1,1992,7.2,24724,Baz Luhrmann
300187,Wrecked            ,1,,7.2,6198,Jordan Shipley
300296,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan(2006) ,1,2006,7.3,366813,Larry Charles
300405,Clue(1985) ,1,1985,7.3,80481,Jonathan Lynn
300514,The Lost Boys(1987) ,1,1987,7.3,122540,Joel Schumacher
300623,The Man from U.N.C.L.E.(2015) ,1,2015,7.3,268529,Guy Ritchie
300732,Gremlins(1984) ,1,1984,7.3,194181,Joe Dante
300841,Good Witch            ,1,,7.3,7110,Craig Pryce
300950,10 Things I Hate About You(1999) ,1,1999,7.3,292757,Gil Junger
301059,American Dad!            ,1,,7.3,115096,Mike Barker
301168,The Ballad of Buster Scruggs(2018) ,1,2018,7.3,117831,Ethan Coen
301277,Men in Black(1997) ,1,1997,7.3,510355,Barry Sonnenfeld
301386,The King of Queens            ,1,,7.3,74553,David Litt
301495,Caddyshack(1980) ,1,1980,7.3,103695,Harold Ramis
301604,The Return of the Living Dead(1985) ,1,1985,7.3,54018,Dan O'Bannon
301713,Steel Magnolias(1989) ,1,1989,7.3,46745,Herbert Ross
301822,Instant Family(2018) ,1,2018,7.3,80083,Sean Anders
301931,Hercules(1997) ,1,1997,7.3,202639,Ron Clements
302040,Ant-Man(2015) ,1,2015,7.3,559465,Peyton Reed
302149,King of the Hill            ,1,,7.3,44818,Greg Daniels
302258,Girls            ,1,,7.3,64557,Lena Dunham
302367,A League of Their Own(1992) ,1,1992,7.3,92559,Penny Marshall
302476,The Book of Life(2014) ,1,2014,7.3,63691,Jorge R. Gutiérrez
302585,The Last Man on Earth            ,1,,7.3,52085,Will Forte
302694,Monsters University(2013) ,1,2013,7.3,316876,Dan Scanlon
302803,The Life Aquatic with Steve Zissou(2004) ,1,2004,7.3,177388,Wes Anderson
302912,Dumb and Dumber(1994) ,1,1994,7.3,349400,Peter Farrelly
303021,Galaxy Quest(1999) ,1,1999,7.3,147111,Dean Parisot
303130,A.P. Bio            ,1,,7.3,9299,Michael Patrick O'Brien
303239,The Descendants(2011) ,1,2011,7.3,231082,Alexander Payne
303348,Friday(1995) ,1,1995,7.3,98560,F. Gary Gray
303457,Youth(2015) ,1,2015,7.3,70648,Paolo Sorrentino
303566,Chef(2014) ,1,2014,7.3,191904,Jon Favreau
303675,Big Trouble in Little China(1986) ,1,1986,7.3,121718,John Carpenter
303784,Only Lovers Left Alive(2013) ,1,2013,7.3,89403,Jim Jarmusch
303893,Big(1988) ,1,1988,7.3,195438,Penny Marshall
304002,Gilligan's Island            ,1,,7.3,12421,Sherwood Schwartz
304111,Jerry Maguire(1996) ,1,1996,7.3,240118,Cameron Crowe
304220,Republic of Doyle            ,1,,7.3,3157,Perry Chafe
304329,The Cosby Show            ,1,,7.3,30897,Michael Leeson
304438,Frankenweenie(1984) ,1,1984,7.3,11209,Tim Burton
304547,Beverly Hills Cop(1984) ,1,1984,7.3,160902,Martin Brest
304656,Punch-Drunk Love(2002) ,1,2002,7.3,145623,Paul Thomas Anderson
304765,The Librarians            ,1,,7.3,18757,John Rogers
304874,The Secret Life of Walter Mitty(2013) ,1,2013,7.3,290296,Ben Stiller
304983,Agatha Raisin            ,1,,7.3,2948,M.C. Beaton
305092,Rules of Engagement            ,1,,7.3,31309,Tom Hertz
305201,The Emperor's New Groove(2000) ,1,2000,7.3,177135,Mark Dindal
305310,Ghost World(2001) ,1,2001,7.3,112192,Terry Zwigoff
305419,Scooby-Doo and Guess Who?            ,1,,7.3,670,Frank Welker
305528,Rams(2020) ,1,2020,7.3,60,Jeremy Sims
305637,Cuckoo            ,1,,7.3,7739,Robin French
305746,Finding Dory(2016) ,1,2016,7.3,236025,Andrew Stanton
305855,Dogma(1999) ,1,1999,7.3,206451,Kevin Smith
305964,Dollface            ,1,,7.3,3807,Jordan Weiss
306073,Erkenci Kus            ,1,,7.3,4485,Demet Özdemir
306182,Rise of the Guardians(2012) ,1,2012,7.3,154406,Peter Ramsey
306291,Dolemite Is My Name(2019) ,1,2019,7.3,50421,Craig Brewer
306400,The Edge of Seventeen(2016) ,1,2016,7.3,102060,Kelly Fremon Craig
306509,Despicable Me 2(2013) ,1,2013,7.3,365509,Pierre Coffin
306618,Raising Arizona(1987) ,1,1987,7.3,125320,Joel Coen
306727,Christopher Robin(2018) ,1,2018,7.3,67147,Marc Forster
306836,Say Anything...(1989) ,1,1989,7.3,81909,Cameron Crowe
306945,Shithouse(2020) ,1,2020,7.3,172,Cooper Raiff
307054,The Gods Must Be Crazy(1980) ,1,1980,7.3,51925,Jamie Uys
307163,Ned's Declassified School Survival Guide            ,1,,7.3,15602,Scott Fellows
307272,Four Lions(2010) ,1,2010,7.3,71061,Christopher Morris
307381,Much Ado About Nothing(1993) ,1,1993,7.3,44684,Kenneth Branagh
307490,"Good Morning, Vietnam(1987) ",1,1987,7.3,124487,Barry Levinson
307599,The Hundred-Foot Journey(2014) ,1,2014,7.3,75585,Lasse Hallström
307708,Popular            ,1,,7.3,6007,Gina Matthews
307817,The Squid and the Whale(2005) ,1,2005,7.3,77499,Noah Baumbach
307926,Good Times            ,1,,7.3,5774,Mike Evans
308035,The Ghost and Mr. Chicken(1966) ,1,1966,7.3,5770,Alan Rafkin
